longitude,latitude,time,sst,,,sst
106.9,19.9,26/01/2023 12:00,273.15,,,
106.9,19.9,27/01/2023 12:00,273.15,,,
106.9,19.9,28/01/2023 12:00,273.15,,,
106.9,19.9,29/01/2023 12:00,273.15,,,
106.9,19.9,30/01/2023 12:00,273.15,,,
106.9,19.9,31/01/2023 12:00,273.15,,,
106.9,19.9,1/02/2023 12:00,273.15,,,
106.9,19.9,2/02/2023 12:00,273.15,,,
106.9,19.9,3/02/2023 12:00,273.15,,,
106.9,19.9,4/02/2023 12:00,273.15,,,
106.9,19.9,5/02/2023 12:00,273.15,,,
106.9,19.9,6/02/2023 12:00,273.15,,,
106.9,19.9,7/02/2023 12:00,273.15,,,
106.9,19.9,8/02/2023 12:00,273.15,,,
106.9,19.9,9/02/2023 12:00,273.15,,,
106.9,19.9,10/02/2023 12:00,273.15,,,
106.9,19.9,11/02/2023 12:00,273.15,,,
106.9,19.9,12/02/2023 12:00,273.15,,,
106.9,19.9,13/02/2023 12:00,273.15,,,
106.9,19.9,14/02/2023 12:00,273.15,,,
106.9,19.9,15/02/2023 12:00,273.15,,,
106.9,19.9,16/02/2023 12:00,273.15,,,
106.9,19.9,17/02/2023 12:00,273.15,,,
106.9,19.9,18/02/2023 12:00,273.15,,,
106.9,19.9,19/02/2023 12:00,273.15,,,
106.9,19.9,20/02/2023 12:00,273.15,,,
106.9,19.9,21/02/2023 12:00,273.15,,,
106.9,19.9,22/02/2023 12:00,273.15,,,
106.9,19.9,23/02/2023 12:00,273.15,,,
106.9,19.9,24/02/2023 12:00,273.15,,,
106.9,19.9,25/02/2023 12:00,273.15,,,
106.9,19.9,26/02/2023 12:00,273.15,,,
106.9,19.9,27/02/2023 12:00,273.15,,,
106.9,19.9,28/02/2023 12:00,273.15,,,
106.9,19.9,1/03/2023 12:00,273.15,,,
106.9,19.9,2/03/2023 12:00,273.15,,,
106.9,19.9,3/03/2023 12:00,273.15,,,
106.9,19.9,4/03/2023 12:00,273.15,,,
106.9,19.9,5/03/2023 12:00,273.15,,,
106.9,19.9,6/03/2023 12:00,273.15,,,
106.9,19.9,7/03/2023 12:00,273.15,,,
106.9,19.9,8/03/2023 12:00,273.15,,,
106.9,19.9,9/03/2023 12:00,273.15,,,
106.9,19.9,10/03/2023 12:00,273.15,,,
106.9,19.9,11/03/2023 12:00,273.15,,,
106.9,19.9,12/03/2023 12:00,273.15,,,
106.9,19.9,13/03/2023 12:00,273.15,,,
106.9,19.9,14/03/2023 12:00,273.15,,,
106.9,19.9,15/03/2023 12:00,273.15,,,
106.9,19.9,16/03/2023 12:00,273.15,,,
106.9,19.9,17/03/2023 12:00,273.15,,,
106.9,19.9,18/03/2023 12:00,273.15,,,
106.9,19.9,19/03/2023 12:00,273.15,,,
106.9,19.9,20/03/2023 12:00,273.15,,,
106.9,19.9,21/03/2023 12:00,273.15,,,
106.9,19.9,22/03/2023 12:00,273.15,,,
106.9,19.9,23/03/2023 12:00,273.15,,,
106.9,19.9,24/03/2023 12:00,273.15,,,
106.9,19.9,25/03/2023 12:00,273.15,,,
106.9,19.9,26/03/2023 12:00,273.15,,,
106.9,19.9,27/03/2023 12:00,273.15,,,
106.9,19.9,28/03/2023 12:00,273.15,,,
106.9,19.9,29/03/2023 12:00,273.15,,,
106.9,19.9,30/03/2023 12:00,273.15,,,
106.9,19.9,31/03/2023 12:00,273.15,,,
106.9,19.9,1/04/2023 12:00,273.15,,,
106.9,19.9,2/04/2023 12:00,273.15,,,
106.9,19.9,3/04/2023 12:00,273.15,,,
106.9,19.9,4/04/2023 12:00,273.15,,,
106.9,19.9,5/04/2023 12:00,273.15,,,
106.9,19.9,6/04/2023 12:00,273.15,,,
106.9,19.9,7/04/2023 12:00,273.15,,,
106.9,19.9,8/04/2023 12:00,273.15,,,
106.9,19.9,9/04/2023 12:00,273.15,,,
106.9,19.9,10/04/2023 12:00,273.15,,,
106.9,19.9,11/04/2023 12:00,273.15,,,
106.9,19.9,12/04/2023 12:00,273.15,,,
106.9,19.9,13/04/2023 12:00,273.15,,,
106.9,19.9,14/04/2023 12:00,273.15,,,
106.9,19.9,15/04/2023 12:00,273.15,,,
106.9,19.9,16/04/2023 12:00,273.15,,,
106.9,19.9,17/04/2023 12:00,273.15,,,
106.9,19.9,18/04/2023 12:00,273.15,,,
106.9,19.9,19/04/2023 12:00,273.15,,,
106.9,19.9,20/04/2023 12:00,273.15,,,
106.9,19.9,21/04/2023 12:00,273.15,,,
106.9,19.9,22/04/2023 12:00,273.15,,,
106.9,19.9,23/04/2023 12:00,273.15,,,
106.9,19.9,24/04/2023 12:00,273.15,,,
106.9,19.9,25/04/2023 12:00,273.15,,,
106.9,19.9,26/04/2023 12:00,273.15,,,
106.9,19.9,27/04/2023 12:00,273.15,,,
106.9,19.9,28/04/2023 12:00,273.15,,,
106.9,19.9,29/04/2023 12:00,273.15,,,
106.9,19.9,30/04/2023 12:00,273.15,,,
106.9,19.9,1/05/2023 12:00,273.15,,,
106.9,19.9,2/05/2023 12:00,273.15,,,
106.9,19.9,3/05/2023 12:00,273.15,,,
106.9,19.9,4/05/2023 12:00,273.15,,,
106.9,19.9,5/05/2023 12:00,273.15,,,
106.9,19.9,6/05/2023 12:00,273.15,,,
106.9,19.9,7/05/2023 12:00,273.15,,,
106.9,19.9,8/05/2023 12:00,273.15,,,
106.9,19.9,9/05/2023 12:00,273.15,,,
106.9,19.9,10/05/2023 12:00,273.15,,,
106.9,19.9,11/05/2023 12:00,273.15,,,
106.9,19.9,12/05/2023 12:00,273.15,,,
106.9,19.9,13/05/2023 12:00,273.15,,,
106.9,19.9,14/05/2023 12:00,273.15,,,
106.9,19.9,15/05/2023 12:00,273.15,,,
106.9,19.9,16/05/2023 12:00,273.15,,,
106.9,19.9,17/05/2023 12:00,273.15,,,
106.9,19.9,18/05/2023 12:00,273.15,,,
106.9,19.9,19/05/2023 12:00,273.15,,,
106.9,19.9,20/05/2023 12:00,273.15,,,
106.9,19.9,21/05/2023 12:00,273.15,,,
106.9,19.9,22/05/2023 12:00,273.15,,,
106.9,19.9,23/05/2023 12:00,273.15,,,
106.9,19.9,24/05/2023 12:00,273.15,,,
106.9,19.9,25/05/2023 12:00,273.15,,,
106.9,19.9,26/05/2023 12:00,273.15,,,
106.9,19.9,27/05/2023 12:00,273.15,,,
106.9,19.9,28/05/2023 12:00,273.15,,,
106.9,19.9,29/05/2023 12:00,273.15,,,
106.9,19.9,30/05/2023 12:00,273.15,,,
106.9,19.9,31/05/2023 12:00,273.15,,,
106.9,19.9,1/06/2023 12:00,273.15,,,
106.9,19.9,2/06/2023 12:00,273.15,,,
106.9,19.9,3/06/2023 12:00,273.15,,,
106.9,19.9,4/06/2023 12:00,273.15,,,
106.9,19.9,5/06/2023 12:00,273.15,,,
106.9,19.9,6/06/2023 12:00,273.15,,,
106.9,19.9,7/06/2023 12:00,273.15,,,
106.9,19.9,8/06/2023 12:00,273.15,,,
106.9,19.9,9/06/2023 12:00,273.15,,,
106.9,19.9,10/06/2023 12:00,273.15,,,
106.9,19.9,11/06/2023 12:00,273.15,,,
106.9,19.9,12/06/2023 12:00,273.15,,,
106.9,19.9,13/06/2023 12:00,273.15,,,
106.9,19.9,14/06/2023 12:00,273.15,,,
106.9,19.9,15/06/2023 12:00,273.15,,,
106.9,19.9,16/06/2023 12:00,273.15,,,
106.9,19.9,17/06/2023 12:00,273.15,,,
106.9,19.9,18/06/2023 12:00,273.15,,,
106.9,19.9,19/06/2023 12:00,273.15,,,
106.9,19.9,20/06/2023 12:00,273.15,,,
106.9,19.9,21/06/2023 12:00,273.15,,,
106.9,19.9,22/06/2023 12:00,273.15,,,
106.9,19.9,23/06/2023 12:00,273.15,,,
106.9,19.9,24/06/2023 12:00,273.15,,,
106.9,19.9,25/06/2023 12:00,273.15,,,
106.9,19.9,26/06/2023 12:00,273.15,,,
106.9,19.9,27/06/2023 12:00,273.15,,,
106.9,19.9,28/06/2023 12:00,273.15,,,
106.9,19.9,29/06/2023 12:00,273.15,,,
106.9,19.9,30/06/2023 12:00,273.15,,,
106.9,19.9,1/07/2023 12:00,273.15,,,
106.9,19.9,2/07/2023 12:00,273.15,,,
106.9,19.9,3/07/2023 12:00,273.15,,,
106.9,19.9,4/07/2023 12:00,273.15,,,
106.9,19.9,5/07/2023 12:00,273.15,,,
106.9,19.9,6/07/2023 12:00,273.15,,,
106.9,19.9,7/07/2023 12:00,273.15,,,
106.9,19.9,8/07/2023 12:00,273.15,,,
106.9,19.9,9/07/2023 12:00,273.15,,,
106.9,19.9,10/07/2023 12:00,273.15,,,
106.9,19.9,11/07/2023 12:00,273.15,,,
106.9,19.9,12/07/2023 12:00,273.15,,,
106.9,19.9,13/07/2023 12:00,273.15,,,
106.9,19.9,14/07/2023 12:00,273.15,,,
106.9,19.9,15/07/2023 12:00,273.15,,,
106.9,19.9,16/07/2023 12:00,273.15,,,
106.9,19.9,17/07/2023 12:00,273.15,,,
106.9,19.9,18/07/2023 12:00,273.15,,,
106.9,19.9,19/07/2023 12:00,273.15,,,
106.9,19.9,20/07/2023 12:00,273.15,,,
106.9,19.9,21/07/2023 12:00,273.15,,,
106.9,19.9,22/07/2023 12:00,273.15,,,
106.9,19.9,23/07/2023 12:00,273.15,,,
106.9,19.9,24/07/2023 12:00,273.15,,,
106.9,19.9,25/07/2023 12:00,273.15,,,
106.9,19.9,26/07/2023 12:00,273.15,,,
106.9,19.9,27/07/2023 12:00,273.15,,,
106.9,19.9,28/07/2023 12:00,273.15,,,
106.9,19.9,29/07/2023 12:00,273.15,,,
106.9,19.9,30/07/2023 12:00,273.15,,,
106.9,19.9,31/07/2023 12:00,273.15,,,
106.9,19.9,1/08/2023 12:00,273.15,,,
106.9,19.9,2/08/2023 12:00,273.15,,,
106.9,19.9,3/08/2023 12:00,273.15,,,
106.9,19.9,4/08/2023 12:00,273.15,,,
106.9,19.9,5/08/2023 12:00,273.15,,,
106.9,19.9,6/08/2023 12:00,273.15,,,
106.9,19.9,7/08/2023 12:00,273.15,,,
106.9,19.9,8/08/2023 12:00,273.15,,,
106.9,19.9,9/08/2023 12:00,273.15,,,
106.9,19.9,10/08/2023 12:00,273.15,,,
106.9,19.9,11/08/2023 12:00,273.15,,,
106.9,19.9,12/08/2023 12:00,273.15,,,
106.9,19.9,13/08/2023 12:00,273.15,,,
106.9,19.9,14/08/2023 12:00,273.15,,,
106.9,19.9,15/08/2023 12:00,273.15,,,
106.9,19.9,16/08/2023 12:00,273.15,,,
106.9,19.9,17/08/2023 12:00,273.15,,,
106.9,19.9,18/08/2023 12:00,273.15,,,
106.9,19.9,19/08/2023 12:00,273.15,,,
106.9,19.9,20/08/2023 12:00,273.15,,,
106.9,19.9,21/08/2023 12:00,273.15,,,
106.9,19.9,22/08/2023 12:00,273.15,,,
106.9,19.9,23/08/2023 12:00,273.15,,,
106.9,19.9,24/08/2023 12:00,273.15,,,
106.9,19.9,25/08/2023 12:00,273.15,,,
106.9,19.9,26/08/2023 12:00,273.15,,,
106.9,19.9,27/08/2023 12:00,273.15,,,
106.9,19.9,28/08/2023 12:00,273.15,,,
106.9,19.9,29/08/2023 12:00,273.15,,,
106.9,19.9,30/08/2023 12:00,273.15,,,
106.9,19.9,31/08/2023 12:00,273.15,,,
106.9,19.9,1/09/2023 12:00,273.15,,,
106.9,19.9,2/09/2023 12:00,273.15,,,
106.9,19.9,3/09/2023 12:00,273.15,,,
106.9,19.9,4/09/2023 12:00,273.15,,,
106.9,19.9,5/09/2023 12:00,273.15,,,
106.9,19.9,6/09/2023 12:00,273.15,,,
106.9,19.9,7/09/2023 12:00,273.15,,,
106.9,19.9,8/09/2023 12:00,273.15,,,
106.9,19.9,9/09/2023 12:00,273.15,,,
106.9,19.9,10/09/2023 12:00,273.15,,,
106.9,19.9,11/09/2023 12:00,273.15,,,
106.9,19.9,12/09/2023 12:00,273.15,,,
106.9,19.9,13/09/2023 12:00,273.15,,,
106.9,19.9,14/09/2023 12:00,273.15,,,
106.9,19.9,15/09/2023 12:00,273.15,,,
106.9,19.9,16/09/2023 12:00,273.15,,,
106.9,19.9,17/09/2023 12:00,273.15,,,
106.9,19.9,18/09/2023 12:00,273.15,,,
106.9,19.9,19/09/2023 12:00,273.15,,,
106.9,19.9,20/09/2023 12:00,273.15,,,
106.9,19.9,21/09/2023 12:00,273.15,,,
106.9,19.9,22/09/2023 12:00,273.15,,,
106.9,19.9,23/09/2023 12:00,273.15,,,
106.9,19.9,24/09/2023 12:00,273.15,,,
106.9,19.9,25/09/2023 12:00,273.15,,,
106.9,19.9,26/09/2023 12:00,273.15,,,
106.9,19.9,27/09/2023 12:00,273.15,,,
106.9,19.9,28/09/2023 12:00,273.15,,,
106.9,19.9,29/09/2023 12:00,273.15,,,
106.9,19.9,30/09/2023 12:00,273.15,,,
106.9,19.9,1/10/2023 12:00,273.15,,,
106.9,19.9,2/10/2023 12:00,273.15,,,
106.9,19.9,3/10/2023 12:00,273.15,,,
106.9,19.9,4/10/2023 12:00,273.15,,,
106.9,19.9,5/10/2023 12:00,273.15,,,
106.9,19.9,6/10/2023 12:00,273.15,,,
106.9,19.9,7/10/2023 12:00,273.15,,,
106.9,19.9,8/10/2023 12:00,273.15,,,
106.9,19.9,9/10/2023 12:00,273.15,,,
106.9,19.9,10/10/2023 12:00,273.15,,,
106.9,19.9,11/10/2023 12:00,273.15,,,
106.9,19.9,12/10/2023 12:00,273.15,,,
106.9,19.9,13/10/2023 12:00,273.15,,,
106.9,19.9,14/10/2023 12:00,273.15,,,
106.9,19.9,15/10/2023 12:00,273.15,,,
106.9,19.9,16/10/2023 12:00,273.15,,,
106.9,19.9,17/10/2023 12:00,273.15,,,
106.9,19.9,18/10/2023 12:00,273.15,,,
106.9,19.9,19/10/2023 12:00,273.15,,,
106.9,19.9,20/10/2023 12:00,273.15,,,
106.9,19.9,21/10/2023 12:00,273.15,,,
106.9,19.9,22/10/2023 12:00,273.15,,,
106.9,19.9,23/10/2023 12:00,273.15,,,
106.9,19.9,24/10/2023 12:00,273.15,,,
106.9,19.9,25/10/2023 12:00,273.15,,,
106.9,19.9,26/10/2023 12:00,273.15,,,
106.9,19.9,27/10/2023 12:00,273.15,,,
106.9,19.9,28/10/2023 12:00,273.15,,,
106.9,19.9,29/10/2023 12:00,273.15,,,
106.9,19.9,30/10/2023 12:00,273.15,,,
106.9,19.9,31/10/2023 12:00,273.15,,,
106.9,19.9,1/11/2023 12:00,273.15,,,
106.9,19.9,2/11/2023 12:00,273.15,,,
106.9,19.9,3/11/2023 12:00,273.15,,,
106.9,19.9,4/11/2023 12:00,273.15,,,
106.9,19.9,5/11/2023 12:00,273.15,,,
106.9,19.9,6/11/2023 12:00,273.15,,,
106.9,19.9,7/11/2023 12:00,273.15,,,
106.9,19.9,8/11/2023 12:00,273.15,,,
106.9,19.9,9/11/2023 12:00,273.15,,,
106.9,19.9,10/11/2023 12:00,273.15,,,
106.9,19.9,11/11/2023 12:00,273.15,,,
106.9,19.9,12/11/2023 12:00,273.15,,,
106.9,19.9,13/11/2023 12:00,273.15,,,
106.9,19.9,14/11/2023 12:00,273.15,,,
106.9,19.9,15/11/2023 12:00,273.15,,,
106.9,19.9,16/11/2023 12:00,273.15,,,
106.9,19.9,17/11/2023 12:00,273.15,,,
106.9,19.9,18/11/2023 12:00,273.15,,,
106.9,19.9,19/11/2023 12:00,273.15,,,
106.9,19.9,20/11/2023 12:00,273.15,,,
106.9,19.9,21/11/2023 12:00,273.15,,,
106.9,19.9,22/11/2023 12:00,273.15,,,
106.9,19.9,23/11/2023 12:00,273.15,,,
106.9,19.9,24/11/2023 12:00,273.15,,,
106.9,19.9,25/11/2023 12:00,273.15,,,
106.9,19.9,26/11/2023 12:00,273.15,,,
106.9,19.9,27/11/2023 12:00,273.15,,,
106.9,19.9,28/11/2023 12:00,273.15,,,
106.9,19.9,29/11/2023 12:00,273.15,,,
106.9,19.9,30/11/2023 12:00,273.15,,,
106.9,19.9,1/12/2023 12:00,273.15,,,
106.9,19.9,2/12/2023 12:00,273.15,,,
106.9,19.9,3/12/2023 12:00,273.15,,,
106.9,19.9,4/12/2023 12:00,273.15,,,
106.9,19.9,5/12/2023 12:00,273.15,,,
106.9,19.9,6/12/2023 12:00,273.15,,,
106.9,19.9,7/12/2023 12:00,273.15,,,
106.9,19.9,8/12/2023 12:00,273.15,,,
106.9,19.9,9/12/2023 12:00,273.15,,,
106.9,19.9,10/12/2023 12:00,273.15,,,
106.9,19.9,11/12/2023 12:00,273.15,,,
106.9,19.9,12/12/2023 12:00,273.15,,,
106.9,19.9,13/12/2023 12:00,273.15,,,
106.9,19.9,14/12/2023 12:00,273.15,,,
106.9,19.9,15/12/2023 12:00,273.15,,,
106.9,19.9,16/12/2023 12:00,273.15,,,
106.9,19.9,17/12/2023 12:00,273.15,,,
106.9,19.9,18/12/2023 12:00,273.15,,,
106.9,19.9,19/12/2023 12:00,273.15,,,
106.9,19.9,20/12/2023 12:00,273.15,,,
106.9,19.9,21/12/2023 12:00,273.15,,,
106.9,19.9,22/12/2023 12:00,273.15,,,
106.9,19.9,23/12/2023 12:00,273.15,,,
106.9,19.9,24/12/2023 12:00,273.15,,,
106.9,19.9,25/12/2023 12:00,273.15,,,
106.9,19.9,26/12/2023 12:00,273.15,,,
106.9,19.9,27/12/2023 12:00,273.15,,,
106.9,19.9,28/12/2023 12:00,273.15,,,
106.9,19.9,29/12/2023 12:00,273.15,,,
106.9,19.9,30/12/2023 12:00,273.15,,,
106.9,19.9,31/12/2023 12:00,273.15,,,
106.9,19.9,1/01/2024 12:00,273.15,,,
106.9,19.9,2/01/2024 12:00,273.15,,,
106.9,19.9,3/01/2024 12:00,273.15,,,
106.9,19.9,4/01/2024 12:00,273.15,,,
106.9,19.9,5/01/2024 12:00,273.15,,,
106.9,19.9,6/01/2024 12:00,273.15,,,
106.9,19.9,7/01/2024 12:00,273.15,,,
106.9,19.9,8/01/2024 12:00,273.15,,,
106.9,19.9,9/01/2024 12:00,273.15,,,
106.9,19.9,10/01/2024 12:00,273.15,,,
106.9,19.9,11/01/2024 12:00,273.15,,,
106.9,19.9,12/01/2024 12:00,273.15,,,
106.9,19.9,13/01/2024 12:00,273.15,,,
106.9,19.9,14/01/2024 12:00,273.15,,,
106.9,19.9,15/01/2024 12:00,273.15,,,
106.9,19.9,16/01/2024 12:00,273.15,,,
106.9,19.9,17/01/2024 12:00,273.15,,,
106.9,19.9,18/01/2024 12:00,273.15,,,
106.9,19.9,19/01/2024 12:00,273.15,,,
106.9,19.9,20/01/2024 12:00,273.15,,,
106.9,19.9,21/01/2024 12:00,273.15,,,
106.9,19.9,22/01/2024 12:00,273.15,,,
106.9,19.9,23/01/2024 12:00,273.15,,,
106.9,19.9,24/01/2024 12:00,273.15,,,
106.9,19.9,25/01/2024 12:00,273.15,,,
106.9,19.9,26/01/2024 12:00,273.15,,,
106.9,19.9,27/01/2024 12:00,273.15,,,
106.9,19.9,28/01/2024 12:00,273.15,,,
106.9,19.9,29/01/2024 12:00,273.15,,,
106.9,19.9,30/01/2024 12:00,273.15,,,
106.9,19.9,31/01/2024 12:00,273.15,,,
106.9,19.9,1/02/2024 12:00,273.15,,,
106.9,19.9,2/02/2024 12:00,273.15,,,
106.9,19.9,3/02/2024 12:00,273.15,,,
106.9,19.9,4/02/2024 12:00,273.15,,,
106.9,19.9,5/02/2024 12:00,273.15,,,
106.9,19.9,6/02/2024 12:00,273.15,,,
106.9,19.9,7/02/2024 12:00,273.15,,,
106.9,19.9,8/02/2024 12:00,273.15,,,
106.9,19.9,9/02/2024 12:00,273.15,,,
106.9,19.9,10/02/2024 12:00,273.15,,,
106.9,19.9,11/02/2024 12:00,273.15,,,
106.9,19.9,12/02/2024 12:00,273.15,,,
106.9,19.9,13/02/2024 12:00,273.15,,,
106.9,19.9,14/02/2024 12:00,273.15,,,
106.9,19.9,15/02/2024 12:00,273.15,,,
106.9,19.9,16/02/2024 12:00,273.15,,,
106.9,19.9,17/02/2024 12:00,273.15,,,
106.9,19.9,18/02/2024 12:00,273.15,,,
106.9,19.9,19/02/2024 12:00,273.15,,,
106.9,19.9,20/02/2024 12:00,273.15,,,
106.9,19.9,21/02/2024 12:00,273.15,,,
106.9,19.9,22/02/2024 12:00,273.15,,,
106.9,19.9,23/02/2024 12:00,273.15,,,
106.9,19.9,24/02/2024 12:00,273.15,,,
106.9,19.9,25/02/2024 12:00,273.15,,,
106.9,19.9,26/02/2024 12:00,273.15,,,
106.9,19.9,27/02/2024 12:00,273.15,,,
106.9,19.9,28/02/2024 12:00,273.15,,,
106.9,19.9,29/02/2024 12:00,273.15,,,
106.9,19.9,1/03/2024 12:00,293.633856,,,20.483856
106.9,19.9,2/03/2024 12:00,293.122504,,,19.972504
106.9,19.9,3/03/2024 12:00,293.359595,,,20.209595
106.9,19.9,4/03/2024 12:00,293.359595,,,20.209595
106.9,19.9,5/03/2024 12:00,293.48725,,,20.33725
106.9,19.9,6/03/2024 12:00,292.973364,,,19.823364
106.9,19.9,7/03/2024 12:00,293.200903,,,20.050903
106.9,19.9,8/03/2024 12:00,293.360663,,,20.210663
106.9,19.9,9/03/2024 12:00,293.495337,,,20.345337
106.9,19.9,10/03/2024 12:00,293.57691,,,20.42691
106.9,19.9,11/03/2024 12:00,292.552527,,,19.402527
106.9,19.9,12/03/2024 12:00,292.71717,,,19.56717
106.9,19.9,13/03/2024 12:00,292.974432,,,19.824432
106.9,19.9,14/03/2024 12:00,293.087866,,,19.937866
106.9,19.9,15/03/2024 12:00,292.910712,,,19.760712
106.9,19.9,16/03/2024 12:00,293.514258,,,20.364258
106.9,19.9,17/03/2024 12:00,293.555243,,,20.405243
106.9,19.9,18/03/2024 12:00,294.027075,,,20.877075
106.9,19.9,19/03/2024 12:00,294.321509,,,21.171509
106.9,19.9,20/03/2024 12:00,294.539282,,,21.389282
106.9,19.9,21/03/2024 12:00,293.801459,,,20.651459
106.9,19.9,22/03/2024 12:00,293.347266,,,20.197266
106.9,19.9,23/03/2024 12:00,293.88941,,,20.73941
106.9,19.9,24/03/2024 12:00,293.936377,,,20.786377
106.9,19.9,25/03/2024 12:00,294.282202,,,21.132202
106.9,19.9,26/03/2024 12:00,294.250983,,,21.100983
106.9,19.9,27/03/2024 12:00,294.785284,,,21.635284
106.9,19.9,28/03/2024 12:00,295.006201,,,21.856201
106.9,19.9,29/03/2024 12:00,295.610602,,,22.460602
106.9,19.9,30/03/2024 12:00,296.172308,,,23.022308
106.9,19.9,31/03/2024 12:00,295.87171,,,22.72171
106.9,19.9,1/04/2024 12:00,295.982153,,,22.832153
106.9,19.9,2/04/2024 12:00,295.808386,,,22.658386
106.9,19.9,3/04/2024 12:00,296.087317,,,22.937317
106.9,19.9,4/04/2024 12:00,296.087317,,,22.937317
106.9,19.9,5/04/2024 12:00,296.087317,,,22.937317
106.9,19.9,6/04/2024 12:00,296.087317,,,22.937317
106.9,19.9,7/04/2024 12:00,296.087317,,,22.937317
106.9,19.9,8/04/2024 12:00,296.377936,,,23.227936
106.9,19.9,9/04/2024 12:00,296.792426,,,23.642426
106.9,19.9,10/04/2024 12:00,296.975531,,,23.825531
106.9,19.9,11/04/2024 12:00,297.53977,,,24.38977
106.9,19.9,12/04/2024 12:00,298.128882,,,24.978882
106.9,19.9,13/04/2024 12:00,298.514685,,,25.364685
106.9,19.9,14/04/2024 12:00,298.551001,,,25.401001
106.9,19.9,15/04/2024 12:00,298.631506,,,25.481506
106.9,19.9,16/04/2024 12:00,298.621527,,,25.471527
106.9,19.9,17/04/2024 12:00,298.459448,,,25.309448
106.9,19.9,18/04/2024 12:00,299.146033,,,25.996033
106.9,19.9,19/04/2024 12:00,299.406927,,,26.256927
106.9,19.9,20/04/2024 12:00,299.399481,,,26.249481
106.9,19.9,21/04/2024 12:00,299.300269,,,26.150269
106.9,19.9,22/04/2024 12:00,299.109076,,,25.959076
106.9,19.9,23/04/2024 12:00,299.524817,,,26.374817
106.9,19.9,24/04/2024 12:00,299.72367,,,26.57367
106.9,19.9,25/04/2024 12:00,300.097357,,,26.947357
106.9,19.9,26/04/2024 12:00,300.823676,,,27.673676
106.9,19.9,27/04/2024 12:00,300.90888,,,27.75888
106.9,19.9,28/04/2024 12:00,301.027197,,,27.877197
106.9,19.9,29/04/2024 12:00,301.101569,,,27.951569
106.9,19.9,30/04/2024 12:00,301.15064,,,28.00064
106.9,19.9,1/05/2024 12:00,300.793738,,,27.643738
106.9,19.9,2/05/2024 12:00,300.709387,,,27.559387
106.9,19.9,3/05/2024 12:00,300.201025,,,27.051025
106.9,19.9,4/05/2024 12:00,300.55921,,,27.40921
106.9,19.9,5/05/2024 12:00,300.45722,,,27.30722
106.9,19.9,6/05/2024 12:00,300.469763,,,27.319763
106.9,19.9,7/05/2024 12:00,300.086737,,,26.936737
106.9,19.9,8/05/2024 12:00,300.395636,,,27.245636
106.9,19.9,9/05/2024 12:00,300.713873,,,27.563873
106.9,19.9,10/05/2024 12:00,300.80033,,,27.65033
106.9,19.9,11/05/2024 12:00,301.182074,,,28.032074
106.9,19.9,12/05/2024 12:00,301.526862,,,28.376862
106.9,19.9,13/05/2024 12:00,301.450598,,,28.300598
106.9,19.9,14/05/2024 12:00,301.492255,,,28.342255
106.9,19.9,15/05/2024 12:00,301.432959,,,28.282959
106.9,19.9,16/05/2024 12:00,301.336096,,,28.186096
106.9,19.9,17/05/2024 12:00,300.582556,,,27.432556
106.9,19.9,18/05/2024 12:00,301.179541,,,28.029541
106.9,19.9,19/05/2024 12:00,301.296576,,,28.146576
106.9,19.9,20/05/2024 12:00,301.543433,,,28.393433
106.9,19.9,21/05/2024 12:00,301.69831,,,28.54831
106.9,19.9,22/05/2024 12:00,301.722113,,,28.572113
